video_id,video_path,start_time,end_time,text_english,gloss_asl,palabras_en,palabras_asl,ratio_longitud
L0bOhsefhVc,data/L0bOhsefhVc/L0bOhsefhVc.mp4,00:00:12.560,00:00:16.740,"""Mindfulness"" is a",MINDFULTY?,3,1,0.3333222225925802
hbFg5klq72M,data/hbFg5klq72M/hbFg5klq72M.mp4,00:00:48.811,00:00:50.983,This summer you make no plans for the kids. No vacation plans,NO FERRIOR PLAN FOR CHILD.,12,5,0.4166631944733794
WJe7ra_GWtI,data/WJe7ra_GWtI/WJe7ra_GWtI.mp4,00:01:38.540,00:01:46.040,“Wait! What is that written? “YLIM3”?,YLIM3? THAT WRITE?,6,3,0.49999166680555324
8PBPVKdDuXM,data/8PBPVKdDuXM/8PBPVKdDuXM.mp4,00:02:44.006,00:03:00.000,increasing IQ and self-esteem in children. There are 82 sources on the list. What they have found is that 90% of the sources,WHAT X-Y HAVE FIND BE THAT 90% SOURCE,23,8,0.3478245746757623
8PBPVKdDuXM,data/8PBPVKdDuXM/8PBPVKdDuXM.mp4,00:03:00.006,00:03:21.000,"from the 33 websites were mostly opinions. The remaining 10% were from Arcedolo and Goodwyn, and Daniels. The two groups of people",TWO GROUP PEOPLE,22,3,0.13636301653174304
8PBPVKdDuXM,data/8PBPVKdDuXM/8PBPVKdDuXM.mp4,00:03:52.006,00:04:10.000,research papers by Arcedolo & Goodwyn and Daniels were not valid. They utilized a special measuring system in order to,X-Y UTILISE DESC-SPECIAL MEASURE SYSTEM IN ORDER TO DESC-NOT DESC-VALID.,20,10,0.49999750001249993
8PBPVKdDuXM,data/8PBPVKdDuXM/8PBPVKdDuXM.mp4,00:04:10.006,00:04:22.000,analyze and determine the validity of the research papers. This particular system uses numbers to measure the quality.,THIS DESC-PARTICULAR SYSTEM USE NUMBER TO MEASURE QUALITY.,18,8,0.44444197532235935
r5KfHwJAEFk,data/r5KfHwJAEFk/r5KfHwJAEFk.mp4,00:00:41.660,00:00:44.600,S-E-S-S-E-D,S-E S S-E DESC-D,1,4,3.9996000399960003
8PBPVKdDuXM,data/8PBPVKdDuXM/8PBPVKdDuXM.mp4,00:05:26.006,00:05:39.000,"This means the research is deemed ""no-good"". ""3? Weak and invalid. They did not research properly.""",X-Y DO DESC-NOT RESEARCH DESC-PROPERLY.?,16,5,0.31249804688720695
8PBPVKdDuXM,data/8PBPVKdDuXM/8PBPVKdDuXM.mp4,00:06:46.006,00:06:56.000,"opening up the door to potential ramifications. For example, other psychologists might take on the measuring of the validity","FOR EXAMPLE, DESC-OR PSYCHOLOGIST MIGHT TAKE ON MEASURE VALIDITY",19,9,0.47368171746464494
r5KfHwJAEFk,data/r5KfHwJAEFk/r5KfHwJAEFk.mp4,00:01:39.200,00:01:42.040,E-S-S-E-D,E-S S E-D,1,3,2.9997000299970003
r5KfHwJAEFk,data/r5KfHwJAEFk/r5KfHwJAEFk.mp4,00:01:46.760,00:01:49.560,O-B-E,O B E,1,3,2.9997000299970003
r5KfHwJAEFk,data/r5KfHwJAEFk/r5KfHwJAEFk.mp4,00:01:55.900,00:02:09.900,O-B-S-E-S-S-I-V-E and O-B-S-E-S-S-I-O-N,O B S S-I V-E AND O B S-E S-I O N,3,12,3.9998666711109627
wJKEyWxHLCc,data/wJKEyWxHLCc/wJKEyWxHLCc.mp4,00:00:46.030,00:00:47.030,Luv ya! MWAH!,MWAH!,3,1,0.3333222225925802
UP-qhL4_qDw,data/UP-qhL4_qDw/UP-qhL4_qDw.mp4,00:12:26.679,00:12:31.217,"concerned for your uncle. He will not die. In fact, he is already cured.”","IN FACT, X-HE BE DESC-ALREADY SALVE.",14,6,0.4285683673688045
8Pgz-GaUC6M,data/8Pgz-GaUC6M/8Pgz-GaUC6M.mp4,00:00:06.131,00:00:11.386,"It's Thursday, August 15. Ready for the news?",DESC-READY FOR NEWS?,8,3,0.37499531255859303
dfHJ8YzOyh0,data/dfHJ8YzOyh0/dfHJ8YzOyh0.mp4,00:01:51.340,00:01:55.260,You are important to me too. You and me.,X-YOU AND X-I. DESC-TOO.,9,4,0.4444395062277086
_NvbaRladuM,data/_NvbaRladuM/_NvbaRladuM.mp4,00:13:37.740,00:13:39.500,Matti: Yeah! Cute memory!,DESC-CUTED MEMORY!,4,2,0.49998750031249223
_NvbaRladuM,data/_NvbaRladuM/_NvbaRladuM.mp4,00:13:40.980,00:13:42.260,Enjoy your day! :-),:-),4,1,0.24999375015624611
49zNilccJiQ,data/49zNilccJiQ/49zNilccJiQ.mp4,00:01:18.960,00:01:24.820,"I will let you know once I find out. I am curious myself, too. That is a good question. Alright.","THAT BE DESC-GOOD QUESTION. OUT. X-I BE DESC-CURRENT X-MYSELF, DESC-TOO.",20,10,0.49999750001249993
b8UCLSUSBUo,data/b8UCLSUSBUo/b8UCLSUSBUo.mp4,00:15:48.340,00:15:52.880,with the exception of a couple of neighborhoods,WITH EXCEPTION COUPLE NEIGHBORHOOD,8,4,0.499993750078124
4ABoKW0KDLQ,data/4ABoKW0KDLQ/4ABoKW0KDLQ.mp4,00:00:41.160,00:00:47.309,It doesn't carry the same meaning that it does in other languages. If you're a physicist and you want to talk about the,IF X-YOU BE PHYSICIST AND X-YOU WANT TO TALK ABOUT,23,10,0.43478071834470283
_NxMnyy6Cww,data/_NxMnyy6Cww/_NxMnyy6Cww.mp4,00:00:18.486,00:00:31.700,"One example is π , 3.141592… an infinite decimal.",", 3.141592... INFINITE DESC-DECISMAL.",9,4,0.4444395062277086
YDi_Takc2Io,data/YDi_Takc2Io/YDi_Takc2Io.mp4,00:01:34.520,00:01:39.980,or sometimes we make a statement of answer of _____... is this what you mean?,OR DESC-SOMETIMES X-WE MAKE STATEMENT ANSWER?,15,6,0.399997333351111
4ABoKW0KDLQ,data/4ABoKW0KDLQ/4ABoKW0KDLQ.mp4,00:01:53.110,00:01:58.379,"Let me give you an example. Think of a vase. There are different kinds of vases: small ones, big ones,","DESC-RE BE DESC-DIFFERENT KIND VASTE : DESC-SMALL ONE, DESC-BIG ONE,",20,10,0.49999750001249993
mY_lgD18XN8,data/mY_lgD18XN8/mY_lgD18XN8.mp4,00:00:08.327,00:00:10.956,C-O-O-K,C O O K,1,4,3.9996000399960003
mY_lgD18XN8,data/mY_lgD18XN8/mY_lgD18XN8.mp4,00:00:15.060,00:00:17.577,J-A-P-A-N,J-A P A N,1,4,3.9996000399960003
FgXEWubM-C4,data/FgXEWubM-C4/FgXEWubM-C4.mp4,00:04:33.340,00:04:35.700,shortage of the items.,SHORTAGE ITEM.,4,2,0.49998750031249223
j5qa6NykqLo,data/j5qa6NykqLo/j5qa6NykqLo.mp4,00:01:31.220,00:01:33.660,"3, 3, 3. That is 9.",THAT BE 9.,6,3,0.49999166680555324
mY_lgD18XN8,data/mY_lgD18XN8/mY_lgD18XN8.mp4,00:00:34.085,00:00:36.803,T-O-M-A-T-O,T O M A T O,1,6,5.9994000599940005
wjoSxIjV_ok,data/wjoSxIjV_ok/wjoSxIjV_ok.mp4,00:09:38.178,00:09:52.392,"and not in what the World says. The World tells us lies and labels you,","WORLD TELL X-WE LIE AND LABEL X-YOU,",15,7,0.4666635555762962
r5tWMG7wqFY,data/r5tWMG7wqFY/r5tWMG7wqFY.mp4,00:00:56.060,00:00:58.180,from the shoes of the character.,FROM SHOT CHARACTER.,6,3,0.49999166680555324
dFhzMdTqwpI,data/dFhzMdTqwpI/dFhzMdTqwpI.mp4,00:05:10.000,00:05:20.000,"frozen cherries, and uh what else, oh spinach again, and water. Blended, oh and I added","MIX, OH AND X-I ADD",16,5,0.31249804688720695
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:00:23.720,00:00:29.140,"Like in spoken languages, there are spoken names. Sign names are what we use in sign.",SIGN NAME BE WHAT X-WE USE IN SIGN.,16,8,0.49999687501953116
Oz7k7ycQoPk,data/Oz7k7ycQoPk/Oz7k7ycQoPk.mp4,00:06:20.920,00:06:22.480,of violence.,VIOLENCE.,2,1,0.49997500124993743
FgXEWubM-C4,data/FgXEWubM-C4/FgXEWubM-C4.mp4,00:07:16.000,00:07:18.620,from Kentucky to Georgia.,FROM KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY KY,4,113,28.24929376765581
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:01:15.660,00:01:19.420,B-L-A-C-K Black,B L A C K DESC-BLACK,2,6,2.999850007499625
dFhzMdTqwpI,data/dFhzMdTqwpI/dFhzMdTqwpI.mp4,00:05:46.800,00:05:55.400,"I do not mix it with fruit or milk. Just water, with chocolate protein powder,","DESC-JUST WATER, WITH CHOMETHON PROTEIN POWDER,",15,6,0.399997333351111
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:00:46.220,00:00:51.760,"Personality. For example, , , , .","FOR EXAMPLE,,,,.",7,2,0.28571020413994086
B8_2-bn7ybM,data/B8_2-bn7ybM/B8_2-bn7ybM.mp4,00:03:06.291,00:03:10.976,have the page be that way. Not at all.,DESC-NOT AT ALL. WAY.,9,4,0.4444395062277086
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:01:31.340,00:01:36.440,P-E-A-S Peas,P E A S PEAS,2,5,2.4998750062496873
MZ9-QfEfB64,data/MZ9-QfEfB64/MZ9-QfEfB64.mp4,00:01:04.140,00:01:06.300,a GLASS,GLASS,2,1,0.49997500124993743
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:01:45.420,00:01:50.160,C-A-B-B-A-G-E Cabbage,C A B B A G E CABBUE,2,8,3.9998000099994995
YYDdyqeLdqM,data/YYDdyqeLdqM/YYDdyqeLdqM.mp4,00:00:15.000,00:00:55.000,"In Christ, I work from not for. I work from victory, not for victory. I work from my identity in Christ, not for identity in ministry. I work from the approval of God, not for the approval of man. I work from the love of God, not for the love of God. I work from the peace of God, not for the peace of God. I work as a citizen of heaven, not to secure my heavenly citizenship. I work as a faithful servant, not a performing persona.","X-I WORK FROM PEACE GOOD, DESC-NOT FOR VICTORY. X-I WORK FROM IDENTITY IN CHRIST, DESC-NOT FOR APPROVAL MAN. X-I WORK FROM LOVE GOOD, DESC-NOT FOR LOVE GOOD. X-I WORK FROM PEACE GOOD, DESC-NOT FOR PEACE GOOD. X-I",88,37,0.4204540676658322
dFhzMdTqwpI,data/dFhzMdTqwpI/dFhzMdTqwpI.mp4,00:07:07.300,00:07:11.000,"I cant eat and I have to suffer. Simply, if I am hungry I will eat.","DESC-SIMPLY, IF X-I BE DESC-HUNGRY X-I WILL EAT.",16,8,0.49999687501953116
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:02:05.300,00:02:10.360,C-H-I-C-K-E-N Chicken,C-H I C-K E N CHICKEN,2,6,2.999850007499625
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:02:17.900,00:02:22.740,L-O-B-S-T-E-R Lobster,L O B S T E R OLLSTER,2,8,3.9998000099994995
FgXEWubM-C4,data/FgXEWubM-C4/FgXEWubM-C4.mp4,00:09:50.820,00:09:54.520,get a view of the internal parts of the body.,GET VIEW DESC-INTERNAL PART BODY.,10,5,0.4999950000499995
dFhzMdTqwpI,data/dFhzMdTqwpI/dFhzMdTqwpI.mp4,00:08:16.800,00:08:23.500,This will continue until Feb. 8th...my birthday. So from that date to my birthday,DESC-SO FROM THAT DATE TO X-MY BIRTHDAY,14,7,0.4999964285969386
HbN3Mk5EoeA,data/HbN3Mk5EoeA/HbN3Mk5EoeA.mp4,00:00:11.940,00:00:15.660,Hello good morning! Everyone!,EVERYONE!,4,1,0.24999375015624611
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:02:45.940,00:02:54.280,"Because that sign name violates the rules of ASL. So... That leads into my next thing, rules.","DESC-SO... THAT LEAD INTO X-MY NEXT THING, RULE.",17,8,0.47058546714431093
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:02:54.480,00:03:01.400,"I will tell you a few basic rules that I know. If you know of more, please comment below and add, discuss!","IF X-YOU KNOW MORE, PLEASE COMMENT BELOW AND ADD, DISCUSS!",22,10,0.45454338843914344
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:02:40.760,00:02:45.100,H-A-P-P-Y Happy,H A P PY DESC-HAPPY,2,5,2.4998750062496873
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:03:07.980,00:03:15.660,"Number one: sign names are allowed only one handshape. Max two, IF those handshapes flow.","MAX TWO, IF THOSE HANDSHAKE FLOW..",15,6,0.399997333351111
YYDdyqeLdqM,data/YYDdyqeLdqM/YYDdyqeLdqM.mp4,00:02:03.000,00:03:01.000,"So, if you need healing, let pray for healing. Let pray together. Father, help me to keep my focus on you when the pain and hurt are overwhelming. Help me to be faithful and to see the good and blessings that surround me. Please strengthen my mind, heart, and body, and heal me today. May the Holy Spirit guide me in peace and uncomfortable today. In Jesus's name, Amen! Notice I said uncomfortably instead of comfortable. Why? Because we usually grow and heal when we are in an uncomfortable zone instead of a comfortable zone","MAY HONEST SPIRIT GUIDE X-I IN PEACE AND DESC-UNCOMFORTABLE TODAY. FATHER, HELP X-I TO KEEP X-MY FOCUS ON X-YOU WHEN PAIN AND HURT BE DESC-OVERWHELMING. HELP X-I TO BE FAITHFUL AND BLESSING THAT SURROUND X-I. PLEASE STRENGN X-MYSEL D",95,39,0.4105258836569646
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:02:55.220,00:02:59.760,Y-E-A-R Year,Y E A R YEAR,2,5,2.4998750062496873
B8_2-bn7ybM,data/B8_2-bn7ybM/B8_2-bn7ybM.mp4,00:05:49.354,00:05:52.701,and towards the center. Videos from media,VIDEO FROM MEDIA,7,3,0.4285653062099113
YYDdyqeLdqM,data/YYDdyqeLdqM/YYDdyqeLdqM.mp4,00:03:01.000,00:03:06.000,"So, that all I have for today. Have a great day. Byee",HAVE DESC-GREAT DAY. BYEE,12,4,0.3333305555787035
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:03:38.060,00:03:47.200,"An example of two handshapes: my sign name, . O-5, O-5, . That's allowed because it flows well.","THAT BE ALLOW BECAUSE X-IT FLOW DESC-WELL. O-5, O-5,.",18,9,0.49999722223765425
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:03:09.180,00:03:13.960,G-O-O-D Good,G O O D DESC-GOOD,2,5,2.4998750062496873
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:03:51.820,00:04:01.180,"on this channel before. Jules . . 1-Y, . That's allowed because it flows really well.",THAT BE ALLOW BECAUSE X-IT FLOW DESC-REALLY DESC-WELL.,16,8,0.49999687501953116
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:04:01.760,00:04:11.940,"Another... Josh Castille. His sign name is . 9-5, . That's allowed because it transitions really well.",THAT BE ALLOW BECAUSE X-IT TRANSITION DESC-REALLY DESC-WELL.,17,8,0.47058546714431093
8Pgz-GaUC6M,data/8Pgz-GaUC6M/8Pgz-GaUC6M.mp4,00:09:32.405,00:09:34.657,the Congresswomen.,CONGRESSWOMAN.,2,1,0.49997500124993743
YDi_Takc2Io,data/YDi_Takc2Io/YDi_Takc2Io.mp4,00:07:48.280,00:07:49.700,ASL as a second language,DESC-SECOND LANGUAGE,5,2,0.3999920001599968
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:03:29.360,00:03:33.760,L-U-C-K Luck,L U C K LUCK,2,5,2.4998750062496873
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:04:42.700,00:04:49.700,"For example, a common one: , . Whatever.","WHATEVER. DESC-COMMON ONE,.",8,3,0.37499531255859303
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:04:50.040,00:04:58.520,"That's allowed because it starts here, above-chest, and ends below. That's fine. But if it starts below, no.","THAT BE FINE. BUT IF X-IT START BELOW, NO.",18,9,0.49999722223765425
L0bOhsefhVc,data/L0bOhsefhVc/L0bOhsefhVc.mp4,00:10:51.720,00:10:55.920,encourages the development of,ENCOURAGE DEVELOPMENT,4,2,0.49998750031249223
4AsiL4C8l_E,data/4AsiL4C8l_E/4AsiL4C8l_E.mp4,00:05:08.700,00:05:12.600,of the drivers.,DRIVER.,3,1,0.3333222225925802
M_d6CtmEG7A,data/M_d6CtmEG7A/M_d6CtmEG7A.mp4,00:01:13.816,00:01:32.253,"After it done, he can’t help but asks the question, “You did awesome skill, wow! Good job you made me goes like exploding volcano! But … why do you jump off the bridge? Why?”",DESC-GOOD JOB X-YOU MAKE X-I GO LIKE EXPLODE VOLCANO! BUT... WHY DO X-YOU PULL OFF BRIDGE?,34,16,0.47058685121514343
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:00:36.640,00:00:40.680,the Deaf person take the lead. So they can set up,DESC-SO X-Y CAN SET DESC-UP,11,5,0.454541322351615
M_d6CtmEG7A,data/M_d6CtmEG7A/M_d6CtmEG7A.mp4,00:01:43.120,00:01:45.999,Got it? All right!!,ALL DESC-RIGHT!!,4,2,0.49998750031249223
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:05:27.260,00:05:33.140,The first one they came up with was . This was because I said fine a lot.,THIS BE BECAUSE X-I SAY FINE LOT.,17,7,0.41176228375127205
Oz7k7ycQoPk,data/Oz7k7ycQoPk/Oz7k7ycQoPk.mp4,00:10:18.980,00:10:24.240,We are not the enemy nor the virus. It's COVID-19.,X-IT BE COVID-19. NOR VIGOR.,10,5,0.4999950000499995
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:03:36.360,00:03:41.100,B-A-C-K-W-A-R-D Backward,B-A C-KW A R DESC-BACKWARD,2,5,2.4998750062496873
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:03:47.520,00:03:51.640,M-O-N-E-Y Money,M O N EY MONEY,2,5,2.4998750062496873
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:05:50.960,00:05:57.680,"So I said no, and explained it. ""Oh okay."" Discussed some, and then gave me .","DISCUSS SOME, AND DESC-N GIVE X-I. DESC-OK?",16,7,0.43749726564208974
Oz7k7ycQoPk,data/Oz7k7ycQoPk/Oz7k7ycQoPk.mp4,00:10:47.240,00:10:53.400,My name is Desiree Duong. I'm Chinese-Vietnamese American,X-I BE CHINA-VIETINSE AMERICAN,8,4,0.499993750078124
8Pgz-GaUC6M,data/8Pgz-GaUC6M/8Pgz-GaUC6M.mp4,00:11:37.238,00:11:41.617,of microplastics.,MICROPOLAR.,2,1,0.49997500124993743
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:01:13.240,00:01:17.330,type on there or something like that. Just some sort of communication tool,DESC-JUST SOME SORT COMMUNICATION TOOL,13,5,0.38461242605826107
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:01:17.350,00:01:21.450,or typing. Another tip,ANOR TIP,4,2,0.49998750031249223
m_DYerA-NLc,data/m_DYerA-NLc/m_DYerA-NLc.mp4,00:00:00.795,00:00:03.617,>> Persecution.,PERSECUTEURATION.,2,1,0.49997500124993743
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:04:04.160,00:04:09.720,R-E-D-U-C-E Reduce,R E D U C E REDUCE,2,7,3.4998250087495624
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:04:35.040,00:04:41.960,P-R-O-S-P-E-R Prosper,P R O S P E R PROSPER,2,8,3.9998000099994995
dFhzMdTqwpI,data/dFhzMdTqwpI/dFhzMdTqwpI.mp4,00:12:34.000,00:12:37.000,yep. BYEE!,YEP!,2,1,0.49997500124993743
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:01:45.780,00:01:49.820,sure you have a lot of patience. Trying to figure out what is the,TRY TO FIGURE OUT WHAT BE PATIENCE.,14,7,0.4999964285969386
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:05:26.160,00:05:29.120,bring-to-light,BRING TO LIGHT,1,3,2.9997000299970003
4AsiL4C8l_E,data/4AsiL4C8l_E/4AsiL4C8l_E.mp4,00:07:30.760,00:07:32.480,Here's the video. Check it out.,CHECK X-IT OUT.,6,3,0.49999166680555324
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:02:02.010,00:02:06.060,just kind of blow them off. It makes them feel worthless.,X-IT MAKE X-Y FEEL DESC-WORTHLESS.,11,5,0.454541322351615
Hbo9a63-UPk,data/Hbo9a63-UPk/Hbo9a63-UPk.mp4,00:02:31.330,00:02:39.119,"Is ""thank you"". From our chin with our hand. ""Thank you"". It's really that simple just sign, thanks.","X-IT BE DESC-REALLY THAT DESC-SIMPLE DESC-JUST SIGN, THANKS.",18,8,0.44444197532235935
B9F8-rb0IdU,data/B9F8-rb0IdU/B9F8-rb0IdU.mp4,00:01:24.520,00:01:26.340,an elevator.,ELECTOR.,2,1,0.49997500124993743
J5TFvlWeBjw,data/J5TFvlWeBjw/J5TFvlWeBjw.mp4,00:07:19.960,00:07:24.000,"Follow me on all my socials - Facebook, Twitter, Instagram. Thanks for watching, see you next time.","THANKS FOR WATCH, SEE X-YOU NEXT TIME.",17,7,0.41176228375127205
DfiYnZmSTXk,data/DfiYnZmSTXk/DfiYnZmSTXk.mp4,00:00:01.041,00:00:12.027,Hello! Today was so hot! This week was so hot! I wrote the conversion of Celsius to,X-I WRITE CONVERSION CANCER TO,17,5,0.29411591696519435
OZAfysH9hUA,data/OZAfysH9hUA/OZAfysH9hUA.mp4,00:00:57.515,00:01:01.200,1 TEASPOON B-A-K-I-N-G S-O-D-A,1 TEASPOON B-A K-I N G S O D-A,4,9,2.249943751406215
4avr8Dc7i6I,data/4avr8Dc7i6I/4avr8Dc7i6I.mp4,00:00:12.360,00:00:15.660,What is it? A basket.,CORNER.?,5,1,0.1999960000799984
Hbo9a63-UPk,data/Hbo9a63-UPk/Hbo9a63-UPk.mp4,00:03:09.100,00:03:14.219,"for learning some sign language with us. Take care. We hope to see you soon, bye-bye.","X-WE HOPE TO SEE X-YOU DESC-SOON, BYEBYE.?",16,7,0.43749726564208974
M_dyoVFFzuU,data/M_dyoVFFzuU/M_dyoVFFzuU.mp4,00:01:11.120,00:01:13.280,DAILY / EVERY DAY,DAILY EVERYDAY,4,2,0.49998750031249223
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:02:38.690,00:02:42.700,our Patreon page. Take a look and,TAKE LOOK AND,7,3,0.4285653062099113
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:02:42.720,00:02:46.730,"if you feel you'd like to donate, that would be wonderful. We appreciate all the support",X-WE APPRECIATE ALL SUPPORT,16,4,0.24999843750976558
DfiYnZmSTXk,data/DfiYnZmSTXk/DfiYnZmSTXk.mp4,00:02:57.986,00:03:30.445,"recorded in Canada! I'm glad that wasn't here. Okay. If it's hot where you live, remember","IF X-IT BE DESC-HOT WHERE X-YOU DESC-LIVE, REMEMBER",16,8,0.49999687501953116
DfiYnZmSTXk,data/DfiYnZmSTXk/DfiYnZmSTXk.mp4,00:03:30.529,00:03:58.868,"drink water and stay cool. It's important. Anyways, I hope you have a great day.","DESC-ANYWHERE, X-I HOPE X-YOU HAVE DESC-GREAT DAY.",15,7,0.4666635555762962
fHaabh7CPX0,data/fHaabh7CPX0/fHaabh7CPX0.mp4,00:02:46.750,00:02:50.770,you can give. Thanks! .....within the Deaf community,WITHIN DESC-DEAF COMMUNITY,8,3,0.37499531255859303
OZAfysH9hUA,data/OZAfysH9hUA/OZAfysH9hUA.mp4,00:01:03.705,00:01:09.025,1 TEASPOON B-A-K-I-N-G S-O-D-A,1 TEASPOON B-A K-I N G S O D-A,4,9,2.249943751406215
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:06:49.300,00:06:56.800,We have two to apply BCL to. First the chicken. How can we demonstrate a chicken?,HOW CAN X-WE DEMONSTRATE PUZZLE?,16,5,0.31249804688720695
wJoT02Ycahg,data/wJoT02Ycahg/wJoT02Ycahg.mp4,00:07:02.600,00:07:09.180,Here we have the look/behavior of a bird. The head can move like a chicken as so the feet.,HEAD CAN MOVE LIKE CHICKEN AS DESC-SO FOOT.,19,8,0.4210504155241288
L0bOhsefhVc,data/L0bOhsefhVc/L0bOhsefhVc.mp4,00:14:24.300,00:14:28.490,"the hippocampus,","HOPHOLICCAMP,",2,1,0.49997500124993743
4b-evcJm2JQ,data/4b-evcJm2JQ/4b-evcJm2JQ.mp4,00:01:16.460,00:01:20.740,of the bus.,BUS.,3,1,0.3333222225925802
M_haClR79vk,data/M_haClR79vk/M_haClR79vk.mp4,00:00:44.493,00:00:47.588,Ah quit it! Go away!,GO DESC-AWAY!,5,2,0.3999920001599968
SWI4H8_iaJE,data/SWI4H8_iaJE/SWI4H8_iaJE.mp4,00:16:21.313,00:16:23.515,to the building of the jail?,TO BUILDING JAIL?,6,3,0.49999166680555324
SWI4H8_iaJE,data/SWI4H8_iaJE/SWI4H8_iaJE.mp4,00:16:23.515,00:16:24.583,Yes. Yes.,DESC-YES.,2,1,0.49997500124993743
ydkoHwZPGzg,data/ydkoHwZPGzg/ydkoHwZPGzg.mp4,00:02:42.640,00:02:45.120,of the complaint.,COMPLAINT.,3,1,0.3333222225925802
4b-evcJm2JQ,data/4b-evcJm2JQ/4b-evcJm2JQ.mp4,00:02:31.480,00:02:32.730,the incident.,INCIDENT.,2,1,0.49997500124993743
M_haClR79vk,data/M_haClR79vk/M_haClR79vk.mp4,00:01:23.703,00:01:26.584,Oralism was a failure. So how to teach?,DESC-SO HOW TO TEACH?,8,4,0.499993750078124
DfjdlEUdMoc,data/DfjdlEUdMoc/DfjdlEUdMoc.mp4,00:02:01.729,00:02:07.460,us for this day at the state house. Interpreters and CART will be provided throughout the day,INTERPRETER AND CART WILL BE PROVIDE THROUGHOUT DAY,17,8,0.47058546714431093
B9F8-rb0IdU,data/B9F8-rb0IdU/B9F8-rb0IdU.mp4,00:05:07.840,00:05:09.880,a pair of flip-flops.,TWO FLIPFLOP.,4,2,0.49998750031249223
M_haClR79vk,data/M_haClR79vk/M_haClR79vk.mp4,00:01:32.254,00:01:35.370,"""To sign in schools? It's not a language!""",X-IT BE DESC-NOT LANGUAGE!,8,4,0.499993750078124
M_haClR79vk,data/M_haClR79vk/M_haClR79vk.mp4,00:01:35.469,00:01:37.948,What to do? They discussed it,X-Y DISCUSS X-IT,6,3,0.49999166680555324
OzcLZqr3UEA,data/OzcLZqr3UEA/OzcLZqr3UEA.mp4,00:00:46.500,00:00:51.620,Imagine if a large piece of hail fell on someone's head! That person could be injured or even killed!,THAT PERSON COULD BE INJURE OR DESC-EVEN KILL!,19,8,0.4210504155241288
_o4qs4j-csU,data/_o4qs4j-csU/_o4qs4j-csU.mp4,00:03:12.340,00:03:15.100,CL: ILY,DESC-ILY,2,1,0.49997500124993743
