video_id,video_path,start_time,end_time,text_english,gloss_asl
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:11:53.012,00:11:59.118,"Texas reported 2,500 new cases today,","TEXAS REPORT 2,500 DESC-NEW CASE TODAY,"
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:11:59.118,00:12:03.122,which is the highest number ever for the state.,WHICH BE DESC-HIGHEST NUMBER DESC-EVER FOR STATE.
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:12:03.122,00:12:07.727,"Florida, Arizona, and North Carolina are seeing","FLORTY, AMERICA, AND NORTH CAROLINA BE SEE"
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:12:07.727,00:12:12.231,significant spikes.,DESC-SIGNIFICANT POOL.
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:12:12.231,00:12:14.434,That is all for today.,THAT BE ALL FOR TODAY.
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:12:14.434,00:12:17.303,See you tomorrow and stay with the light!,SEE X-YOU TOMORROW AND STAY WITH LIGHT!
1d7meFB92Z0,data/1d7meFB92Z0/1d7meFB92Z0.mp4,00:12:17.303,00:12:18.938,Captioned by aslcaptions.com,CAPTION BY ASLPCAPTION.COM
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:05.060,00:00:13.320,Hello! We are sorry that we have gotten behind on sending out legislative updates.,X-WE BE DESC-SORRY THAT X-WE HAVE GIVE BEHIND ON SEND OUT DESC-LEGISLATIVE UPDATE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:13.520,00:00:17.060,Our contract renewal with our videographer was delayed,X-WE CONTRACT RENEWAL WITH X-WE VOLITAOLOGIST BE DELAY
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:17.180,00:00:19.980,and we couldn’t produce videos until it was signed.,AND X-WE COULD DESC-NOT PRODUCE VIDEO UNTIL X-IT BE SIGN.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:20.300,00:00:24.460,We decided we would do a brief update and share a little about what has happened.,X-WE DECIDE X-WE WOULD DO BRIEF UPDATE AND SHARE DESC-LITTLE ABOUT WHAT HAVE HAPPEN.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:24.460,00:00:27.220,This is temporary until we can resume our regular updates .,THIS BE DESC-TEMPORARY UNTIL X-WE CAN RESUME X-WE DESC-REGULAR UPDATE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:27.220,00:00:31.740,We will share more details in the next update.,X-WE WILL SHARE MORE DETAIL IN NEXT UPDATE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:33.980,00:00:40.300,All the deadlines in the House and the Senate have ended.,ALL DEADLINE IN HOUSE AND SENATE HAVE END.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:40.500,00:00:45.040,Now the House and Senate are both in the process,DESC-NOW HOUSE AND SENATE BE BOTH IN PROCESS
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:45.220,00:00:50.940,of putting together their budget proposals and deciding which bills to include.,PUT DESC-TOGER X-Y BUDGET PROPOSAL AND DECIDE WHICH BILL TO INCLUDE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:00:51.140,00:00:59.620,They will each write separate budget bills and pass them. Then they will negotiate with,DESC-N X-Y WILL NEGOTIATE WITH DESC-SEPARATE BUDGET BILL AND PASS X-Y.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:00.420,00:01:12.980,"each other to work out the differences. Once the Senate bills and the House bills are passed,","DESC-ONCE SENATOR BILL AND HOUSE BILL BE PASS,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:13.420,00:01:20.560,they will also have to negotiate with Governor Dayton.,X-Y WILL DESC-ALSO HAVE TO NEGOTIATE WITH GOVERNOR DATTONICH.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:21.540,00:01:28.960,Republicans control both the House and the Senate.,REPUBLICAN CONTROL BOTH HOUSE AND SENATE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:29.460,00:01:34.480,They want to pass very large tax cuts.,X-Y WANT TO PASS DESC-VERY DESC-LARGE TAX CUT.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:35.680,00:01:36.600,"To do so,","TO DO DESC-SO,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:36.900,00:01:40.120,they need to cut the budget in other places.,X-Y NEED TO CUT BUDGET IN DESC-OR PLACE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:41.040,00:01:44.360,"They are proposing budget cuts for many state agencies,","X-Y BE PROPOSE BUDGET CUT FOR DESC-MANY STATE AGENCY,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:44.940,00:01:48.140,even agencies that have asked for more funding,DESC-EVEN AGENCY THAT HAVE ASK FOR MORE FUNDING
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:48.140,00:01:51.900,because they do not get enough funding now,BECAUSE X-Y DO DESC-NOT GET DESC-ENOUGH FUNDING DESC-NOW
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:52.100,00:01:55.800,to provide all of the services that people need.,TO PROVIDE ALL SERVICE THAT PEOPLE NEED.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:01:56.600,00:02:02.560,The biggest cuts are being made to the Department of Human Services,DESC-BIGGEST CUT BE BE MAKE TO DEPARTMENT DESC-HUMAN SERVICE
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:02.760,00:02:05.120,and to the Department of Health.,AND TO DEPARTMENT HEALTH.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:05.360,00:02:10.000,The House and Senate are proposing,HOUSE AND SENATE BE PROPOSE
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:10.060,00:02:13.980,to take away hundreds of millions of dollars from them.,TO TAKE DESC-AWAY HUNDRED MILLION DOLLAR FROM X-Y.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:14.540,00:02:18.020,"There are huge cuts to mental health services,","DESC-RE BE DESC-HUGE CUT TO DESC-MENTAL HEALTH SERVICE,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:18.200,00:02:20.120,"to family planning services,","TO FAMILY PLANNING SERVICE,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:20.240,00:02:22.420,and to the State Hospital.,AND TO STATE HOSPITAL.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:23.980,00:02:27.560,Here is what we know so far about the bills,DESC-HERE BE WHAT X-WE KNOW DESC-SO DESC-FAR ABOUT BILL
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:27.840,00:02:33.820,the Commission is supporting that include budget increases.,COMMISSION BE SUPPORT THAT INCLUDE BUDGET INCREASE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:34.320,00:02:37.060,Good news first:,DESC-GOOD NEWS DESC-FIRST :
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:37.900,00:02:41.340,Both the House and Senate Health &,BOTH HOUSE AND SENATE HEALTH &
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:41.500,00:02:46.700,Human Service Omnibus Bills include,DESC-HUMAN SERVICE OBDOMUS BILL INCLUDE
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:46.820,00:02:50.660,the additional funding that we requested for the Deaf and Hard of Hearing Services Division --,DESC-ADDITIONAL FUNDING THAT X-WE REQUEST FOR DESC-DEAF AND DESC-HARD HEARING SERVICE DIVISION -
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:50.740,00:02:55.840,"$1.6 million per year, ongoing into the future.","DESC-1.6 MILLION PER YEAR, DESC-ONGOING INTO FUTURE."
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:56.120,00:02:59.280,This includes an ongoing increase in funding,THIS INCLUDE DESC-ONGOING INCREASE IN FUNDING
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:02:59.500,00:03:03.340,for the Deaf Family Mentor Program.,FOR DESC-DEAF FAMILY METHOLER PROGRAM.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:04.440,00:03:10.640,Both the House and Senate bills,BOTH HOUSE AND SENATE BILL
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:10.900,00:03:14.660,include a funding increase for the Commission --,INCLUDE FUNDING INCREASE FOR COMMISSION -
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:14.820,00:03:19.960,"$370,000 per year, ongoing into the future.","$370,000 PER YEAR, DESC-ONGOING INTO FUTURE."
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:23.200,00:03:25.960,Now the bad news:,DESC-NOW DESC-BAD NEWS :
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:26.600,00:03:32.420,Neither the House nor the Senate Education Omnibus Finance bills,NEIR HOUSE NOR SENATE EDUCATION OBDOMUS FINANCE BILL
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:32.960,00:03:40.040,include additional funding for Adult Basic Education .,INCLUDE DESC-ADDITIONAL FUNDING FOR ADULT DESC-BASIC EDUCATION.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:40.980,00:03:48.160,"For the Minnesota State Academies,","FOR MINNESOTA STATE ACADEMIC,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:48.440,00:03:51.860,the Senate Education Omnibus Finance Bill,SENATE EDUCATION OBDOMUS FINANCE BILL
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:52.040,00:03:54.200,includes some of the increase in funding,INCLUDE SOME INCREASE IN FUNDING
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:54.440,00:03:57.440,that the Minnesota State Academies requested --,THAT MINNESOTA STATE ACADEMIC REQUEST -
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:03:57.580,00:04:00.300,"$400,000 per year, ongoing into the future.","400 000 USD PER YEAR, DESC-ONGOING INTO FUTURE."
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:00.560,00:04:03.160,This is much less than what the Academies wanted.,THIS BE DESC-MUCH DESC-LESS THAN WHAT ACADEMIC WANT.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:04.940,00:04:07.960,The House Education Omnibus Finance Bill,HOUSE EDUCATION OBDOMUS FINANCE BILL
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:08.160,00:04:10.720,does not include any of the funding increase,DO DESC-NOT INCLUDE ANY FUNDING INCREASE
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:10.840,00:04:14.060,that the State Academies requested.,THAT STATE ACADEMIC REQUEST.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:14.620,00:04:19.260,"Finally, the Commission is supporting","DESC-FINALLY, COMMISSION BE SUPPORT"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:19.500,00:04:26.120,"an increase in funding for Vocational Rehabilitation,","INCREASE IN FUNDING FOR DESC-VOCATIONAL REHABILITATION,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:27.260,00:04:32.060,The Governor had proposed an increase of $3.5 million,GOVERNOR HAVE PROPOSE INCREASE $3.5 MILLION
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:32.260,00:04:34.900,for Vocational Rehabilitation services.,FOR DESC-VOCATIONAL REHABILITATION SERVICE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:35.560,00:04:39.680,Neither the House nor the Senate Jobs bill,NEIR HOUSE NOR SENATE JOB BILL
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:39.900,00:04:43.980,includes any increase in funding for Vocational Rehabilitation.,INCLUDE ANY INCREASE IN FUNDING FOR DESC-VOCATIONAL REHABILITATION.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:44.600,00:04:50.940,This means there are long waiting lists,THIS MEAN DESC-RE BE DESC-LONG WAIT LIST
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:51.160,00:04:54.440,for people who need their services to get jobs.,FOR PEOPLE WHO NEED X-Y SERVICE TO GET JOB.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:04:54.580,00:05:00.380,The other bills that the Commission is working on this year,DESC-OR BILL THAT COMMISSION BE WORK ON THIS YEAR
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:00.800,00:05:13.120,do not impact the state budget.,DO DESC-NOT IMPACT STATE BUDGET.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:14.880,00:05:18.700,We will provide a more detailed update soon.,X-WE WILL PROVIDE MORE DESC-DETAILED UPDATE DESC-SOON.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:19.080,00:05:22.560,Thanks for your advocacy!,THANKS FOR X-YOU ADVOCATION!
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:22.860,00:05:26.180,It makes a difference.,X-IT MAKE DIFFERENCE.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:26.560,00:05:30.740,Please keep it up.,PLEASE KEEP X-IT DESC-UP.
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:31.640,00:05:36.940,"For more information and to sign up for alerts,","FOR MORE INFORMATION AND TO SIGN DESC-UP FOR DESC-ALERT,"
1fCuZxuGHGM,data/1fCuZxuGHGM/1fCuZxuGHGM.mp4,00:05:37.120,00:05:40.380,visit our website.,VISIT X-WE WEBSITE.
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:02.160,00:00:07.120,"Hi! #whyIsign, I would like to explain why I do sign.","WHYISIGN, X-I WOULD LIKE TO EXPLAIN WHY X-I DO SIGN."
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:09.200,00:00:17.440,"I was born into Deaf family. My parents, my sister, and most of other family members are Deaf.","X-MY PARENT, X-MY SOR, AND MOST DESC-OR FAMILY MEMBER BE DESC-DEAF."
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:18.580,00:00:21.540,"Am I Deaf? No, I am not Deaf. I am Child of Deaf Adult .",X-I BE CHILD DESC-DEAF ADULT. DESC-NOT DEAF?
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:22.100,00:00:30.020,"My first language is American Sign Language . I grew up using sign language, a language I am fluent in, with my parents, sister, family & friends.","X-I GROW DESC-UP USE SIGN LANGUAGE, LANGUAGE X-I BE DESC-FLENT IN, WITH X-MY PARENT, SOR, FAMILY & FRIEND."
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:32.380,00:00:35.720,I remember going to my sister's Deaf School.,X-I REMEMBER GO TO X-MY SOR X-POSS DESC-DEAF SCHOOL.
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:36.100,00:00:41.420,There were so many Deaf people there. They were communicating with each other using sign language.,X-Y BE COMMUNICATE WITH EACH DESC-OR USE SIGN LANGUAGE.
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:41.660,00:00:46.760,It was very beautiful to watch them conversing using ASL and expressing themselves with facial expressions.,X-IT BE DESC-VERY DESC-BEAUTIFUL TO WATCH X-Y CONTRACTING USE DESC-ASSLI AND DESC-EXPRESS X-MSELVES WITH FIXIC EXPRESSION.
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:47.060,00:00:53.800,"What I saw, it was nothing like in Hearing community. Hearing people would speak with ""monotone"" facial expression.",HOPE PEOPLE WOULD SPEAK WITH MONOTOTONE X-I FISCIAL EXPRESSION. COMMUNITY.
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:00:54.180,00:01:02.960,"Another story, when I was growing up, my parents took me to go camping with group of Deaf people.","ANOR STORY, WHEN X-I BE GROW DESC-UP, X-MY PARENT TAKE X-I TO GO CLIGHT WITH GROUP DESC-DEAF PEOPLE."
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:01:03.240,00:01:05.040,They were thrilled to be with each other.,X-Y BE DESC-EXCELLED TO BE WITH EACH DESC-OR.
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:01:05.620,00:01:16.540,"This was when I understood the importance for Deaf community to be together, to socialize using their beautiful language.","THIS BE WHEN X-I UNDERSTAND IMPORTANCE FOR DESC-DEAF COMMUNITY TO BE DESC-TOGER, TO SOCIALISE USE X-Y DESC-BEAUTIFUL LANGUAGE."
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:01:19.160,00:01:27.240,"We, Deaf community & CODAs must always cherish ASL, to also teach everyone ASL is such a beautiful language.","X-WE, DESC-DEAF COMMUNITY & CODA MUST DESC-ALWAYS CHERISH ASLIGHT, TO DESC-ALSO TEACH EVERYONE ASLIGHT BE DESC-SUCH DESC-BEAUTIFUL LANGUAGE."
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:01:27.780,00:01:29.800,CHERISH ASL!,CHERISH SLEEP!
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:01:30.100,00:01:31.960,#whyIsign,NEXTWHYISIG
1Vl-bI7Oa6c,data/1Vl-bI7Oa6c/1Vl-bI7Oa6c.mp4,00:01:32.220,00:01:32.980,Thank you!,THANK X-YOU!
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:03.780,00:00:05.720,Hello everyone,HALF EVERYONE
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:06.000,00:00:09.860,My name is Sarah Young Bear-Brown,X-MY NAME BE SALIA DESC-YOUNG BEARROWN
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:10.120,00:00:14.980,"I'm going to talk about this person, Bernie Sanders.","X-I BE GO TO TALK ABOUT THIS PERSON, BILDER STAFF."
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:14.980,00:00:17.340,who is a candidate for President.,WHO BE CANDIDATE FOR PRESIDENT.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:18.140,00:00:26.280,I want to share about my opinion and I will explain why I'm supporting Bernie Sanders.,X-I WANT TO SHARE ABOUT X-MY OPINION AND X-I WILL EXPLAIN WHY X-I BE SUPPORT BILDER SCANDAL.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:26.520,00:00:27.920,100%,100%
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:28.960,00:00:34.460,For a long time.. --many years I have been noticed something.,. --MANY YEAR X-I HAVE BE NOTICE SOMETHING.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:35.520,00:00:43.260,He did go to a several rez and sett.,X-HE DO GO TO DESC-SEVERAL REZ AND SETT.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:43.520,00:00:47.980,Rez means reservation.,REZ MEAN RESERVATION.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:48.320,00:00:53.220,Sett means settlement.,SETT MEAN SETTLEMENT.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:53.740,00:00:58.300,So Bernie went and gave a dozen of speeches to First Nation community.,DESC-SO BILDER GO AND GIVE DOZEN SPEECH TO DESC-FIRST NATION COMMUNITY.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:00:58.760,00:01:00.580,Amazing.,DESC-AMAZING.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:00.800,00:01:01.840,WOW,WOW
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:01.840,00:01:07.540,Why? Because I have never seen anyone who is running for President who attended rez and sett.,BECAUSE X-I HAVE DESC-NEVER SEE ANYONE WHO BE RUN FOR PRESIDENT WHO ATTEND REZ AND SETT.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:08.160,00:01:09.660,Never.,DESC-NEVER.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:10.180,00:01:14.520,Bernie Sanders is only one who did this.,BILDER SCOTT BE DESC-ONLY ONE WHO DO THIS.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:14.700,00:01:18.780,It was my first time. I went and watched his speech,X-I GO AND WATCH X-HE SPEECH
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:18.960,00:01:25.500,"at my hometown, Meskwaki Settlement last September.","AT X-MY HOMEHOUSE, MESKWA X-I SETTLEMENT DESC-LAST SEPTEMBER."
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:25.500,00:01:31.160,"He gave us a speech there, that's where I went to his rally for the first time for the First Nation community.","X-HE GIVE X-WE SPEECH DESC-RE, THAT BE WHERE X-I GO TO X-HE RALLY FOR DESC-FIRST TIME FOR DESC-PRIME NATION COMMUNITY."
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:31.160,00:01:35.680,I was impressed with him because he's all about the people. He truly wants to help,X-HE DESC-TRULY WANT TO HELP WITH X-HE BECAUSE X-HE BE ALL ABOUT PEOPLE.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:35.680,00:01:37.500,us to have a better future.,X-WE TO HAVE DESC-BETTER FUTURE.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:37.500,00:01:39.700,Even he was there for First Nations.,DESC-EVEN X-HE BE DESC-RE FOR DESC-FIRST NATION.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:39.700,00:01:41.120,Because First Nations..,. BECAUSE DESC-FIRST NATION.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:41.120,00:01:48.880,"For many years, we are being rejected by society.","FOR DESC-MANY YEAR, X-WE BE BE REJECT BY SOCIETY."
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:49.140,00:01:50.560,we are being left out.,X-WE BE BE LEAVE OUT.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:50.600,00:01:52.800,"We are ""forgotten people"".",X-WE BE DESC-FORGET PEOPLE.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:52.900,00:01:55.460,Did our government support us?,DO X-WE GOVERNMENT SUPPORT X-WE?
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:55.780,00:01:57.020,Never.,DESC-NEVER.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:57.280,00:01:59.180,And you know what?,AND X-YOU KNOW WHAT?
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:01:59.880,00:02:04.600,"In 1991, we have finally received our rights.","IN 1991, X-WE HAVE DESC-FINALLY RECEIVE X-WE RIGHTS."
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:05.080,00:02:06.860,It's not very long time ago.,X-IT BE DESC-NOT DESC-VERY DESC-LONG TIME DESC-AGO.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:07.020,00:02:08.680,Just in 1991! Imagine that.,IMAGINE THAT. 1991?
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:12.620,00:02:19.060,"Bernie attended to several sites and he even visited Lawrence, Kansas.","BILDER ATTEND TO DESC-SEVERAL SITE AND X-HE DESC-EVEN VISIT LAWRENCE, KANSAS."
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:19.160,00:02:27.040,He went there a few days ago. He listened to four or five tribe leaders.,X-HE LISTEN TO FOUR OR FIVE TRIBLE LEADER.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:27.280,00:02:29.920,He just talked with them.,X-HE DESC-JUST TALK WITH X-Y.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:29.920,00:02:34.020,They shared their opinions.. Talked about what they desire for the future.,TALK ABOUT WHAT X-Y DESIRE FOR FUTURE.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:34.080,00:02:39.020,What they want to share with everyone outside of the First Nation community.,WHAT X-Y WANT TO SHARE WITH EVERYONE OUTSIDE DESC-FIRST NATION COMMUNITY.
1Wol7Y3ezhA,data/1Wol7Y3ezhA/1Wol7Y3ezhA.mp4,00:02:40.020,00:02:42.020,What do we want?,WHAT DO X-WE WANT?
